"Washington Heights Ecumenical Food Pantry","Food pantry.","","4111 Broadway","NEW YORK","NY","10033","(212) 795-6860","","Thu: 10:00 AM - 2:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"We Care Kitchen Little Rock Baptist Church","Non-profit soup kitchen.","","375 Bristol Street","BROOKLYN","NY","11212","(718) 495-6722","","Tue, Thu: 11:30 AM - 1:30 PM","Call ahead.","Call for information.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Westside Campaign Against Hunger","Food pantry.","","263 West 86th Street","NEW YORK","NY","10024","(212) 362-3662","","Mon, Wed - Fri: 8:00 AM - 12:00 PM, 1:00 PM - 3:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Whedco","Food pantry.","","50 East 168th Street","BRONX","NY","10452","(718) 839-1100","","Wed: 9:30 AM - 11:30 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Whosoever Will Baptist Church","Food pantry.","","1651 Popham Avenue","BRONX","NY","10433","(718) 229-5333","","Sat: 9:00 AM -  11:00 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Willis Avenue United Methodist","Soup kitchen.","","401 East 141st Street","BRONX","NY","10455","","","Tue - Fri: 3:00 PM - 5:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Winner Chapel Inc Food Pantry","Food pantry.","","153-56 Rockaway Boulevard","JAMAICA","NY","11434","(718) 528-3334","","Sat: 4:00 PM - 6:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Woodycrest United Methodist Church","Soup kitchen. ","","89 West 166 Street ","BRONX","NY","10452","(718) 538-7500","","Wed: 12:00 PM - 2:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Worldwide Evangelical Outreach","Food pantry.","","3102 Clarendon Road","BROOKLYN","NY","11226","(718) 284-3551","","Thu: 1:00 PM - 3:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Worldwide Missionary Movement - Centro Evangelistico","Food pantry.","","148 Post Avenue","NEW YORK","NY","10034","(212) 567-5620","","Sat: 9:00 AM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Xavier Mission Inc","Soup kitchen.","","55 West 15th Street","NEW YORK","NY","10011","(212) 627-2100","","Sun: 12:30 PM - 3:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Zichron Acheinu Levy-Meachem Tzion","Food pantry with kosher food.","","928 44TH STREET","BROOKLYN","NY","11219","(347) 742-0552","","Fri: 12:00 PM - 1:00 PM","Call ahead.","Free.","Food Pantry, Kosher Diet","","Eligibility restrictions may apply. Call for information.","Call for information.","Call for information.","",""
